,game,model,experiment,episode,metric,value
53,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,Request Success Ratio,1.0
54,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,Aborted,0.0
55,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,Lose,0.0
56,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,Success,1.0
57,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,Main Score,0.5
58,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,binary_success,1.0
59,function_detective,gpt-3.5-turbo-0125-t0.0,hard_string,instance_00006,efficiency,0.5
60,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Request Count,5.0
61,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Parsed Request Count,5.0
62,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Violated Request Count,0.0
63,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Request Success Ratio,1.0
64,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Aborted,0.0
65,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Lose,1.0
66,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Success,0.0
67,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,Main Score,0.0
68,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,binary_success,0.0
69,function_detective,gpt-3.5-turbo-0125-t0.0,medium_logic_formal,instance_00007,efficiency,0.25
70,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Request Count,5.0
71,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Parsed Request Count,1.0
72,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Violated Request Count,4.0
73,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Request Success Ratio,0.2
74,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Aborted,0.0
75,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Lose,1.0
76,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Success,0.0
77,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,Main Score,0.0
78,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,binary_success,0.0
79,function_detective,gpt-3.5-turbo-0125-t0.0,medium_pair_math,instance_00004,efficiency,1.25
80,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Request Count,5.0
81,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Parsed Request Count,5.0
82,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Violated Request Count,0.0
83,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Request Success Ratio,1.0
84,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Aborted,0.0
85,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Lose,1.0
86,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Success,0.0
87,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,Main Score,0.0
88,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,binary_success,0.0
89,function_detective,gpt-3.5-turbo-0125-t0.0,medium_scalar_math,instance_00001,efficiency,0.25
90,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Request Count,5.0
91,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Parsed Request Count,5.0
92,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Violated Request Count,0.0
93,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Request Success Ratio,1.0
94,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Aborted,0.0
95,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Lose,0.0
96,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Success,1.0
97,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,Main Score,0.25
98,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,binary_success,1.0
99,function_detective,gpt-3.5-turbo-1106-t0.0,easy_pair_math,instance_00003,efficiency,0.25
100,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Request Count,5.0
101,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Parsed Request Count,5.0
102,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Violated Request Count,0.0
103,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Request Success Ratio,1.0
104,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Aborted,0.0
105,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Lose,0.0
106,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Success,1.0
107,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,Main Score,0.25
108,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,binary_success,1.0
109,function_detective,gpt-3.5-turbo-1106-t0.0,easy_scalar_math,instance_00000,efficiency,0.25
110,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Request Count,4.0
111,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Parsed Request Count,4.0
112,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Violated Request Count,0.0
113,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Request Success Ratio,1.0
114,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Aborted,0.0
115,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Lose,1.0
116,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Success,0.0
117,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,Main Score,0.0
118,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,binary_success,0.0
119,function_detective,gpt-3.5-turbo-1106-t0.0,hard_logic_formal,instance_00008,efficiency,0.5
120,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Request Count,5.0
121,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Parsed Request Count,5.0
122,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Violated Request Count,0.0
123,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Request Success Ratio,1.0
124,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Aborted,0.0
125,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Lose,1.0
126,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Success,0.0
127,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,Main Score,0.0
128,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,binary_success,0.0
129,function_detective,gpt-3.5-turbo-1106-t0.0,hard_pair_math,instance_00005,efficiency,0.25
130,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Request Count,4.0
131,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Parsed Request Count,4.0
132,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Violated Request Count,0.0
133,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Request Success Ratio,1.0
134,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Aborted,0.0
135,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Lose,1.0
136,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Success,0.0
137,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,Main Score,0.0
138,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,binary_success,0.0
139,function_detective,gpt-3.5-turbo-1106-t0.0,hard_scalar_math,instance_00002,efficiency,0.5
140,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Request Count,4.0
141,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Parsed Request Count,4.0
142,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Violated Request Count,0.0
143,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Request Success Ratio,1.0
144,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Aborted,0.0
145,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Lose,0.0
146,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Success,1.0
147,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,Main Score,0.5
148,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,binary_success,1.0
149,function_detective,gpt-3.5-turbo-1106-t0.0,hard_string,instance_00006,efficiency,0.5
150,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Request Count,4.0
151,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Parsed Request Count,4.0
152,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Violated Request Count,0.0
153,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Request Success Ratio,1.0
154,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Aborted,0.0
155,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Lose,1.0
156,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Success,0.0
157,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,Main Score,0.0
158,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,binary_success,0.0
159,function_detective,gpt-3.5-turbo-1106-t0.0,medium_logic_formal,instance_00007,efficiency,0.5
160,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Request Count,5.0
161,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Parsed Request Count,5.0
162,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Violated Request Count,0.0
163,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Request Success Ratio,1.0
164,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Aborted,0.0
165,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Lose,1.0
166,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Success,0.0
167,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,Main Score,0.0
168,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,binary_success,0.0
169,function_detective,gpt-3.5-turbo-1106-t0.0,medium_pair_math,instance_00004,efficiency,0.25
170,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Request Count,4.0
171,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Parsed Request Count,4.0
172,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Violated Request Count,0.0
173,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Request Success Ratio,1.0
174,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Aborted,0.0
175,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Lose,1.0
176,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Success,0.0
177,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,Main Score,0.0
178,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,binary_success,0.0
179,function_detective,gpt-3.5-turbo-1106-t0.0,medium_scalar_math,instance_00001,efficiency,0.5
180,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Request Count,5.0
181,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Parsed Request Count,0.0
182,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Violated Request Count,5.0
183,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Request Success Ratio,0.0
184,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Aborted,0.0
185,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Lose,1.0
186,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Success,0.0
187,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,Main Score,0.0
188,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,binary_success,0.0
189,function_detective,gpt-3.5-turbo-t0.0,easy_pair_math,instance_00003,efficiency,0.0
190,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Request Count,5.0
191,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Parsed Request Count,5.0
192,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Violated Request Count,0.0
193,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Request Success Ratio,1.0
194,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Aborted,0.0
195,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Lose,0.0
196,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Success,1.0
197,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,Main Score,0.25
198,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,binary_success,1.0
199,function_detective,gpt-3.5-turbo-t0.0,easy_scalar_math,instance_00000,efficiency,0.25
200,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Request Count,5.0
201,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Parsed Request Count,4.0
202,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Violated Request Count,1.0
203,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Request Success Ratio,0.8
204,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Aborted,0.0
205,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Lose,1.0
206,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Success,0.0
207,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,Main Score,0.0
208,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,binary_success,0.0
209,function_detective,gpt-3.5-turbo-t0.0,hard_logic_formal,instance_00008,efficiency,0.5
210,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Request Count,5.0
211,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Parsed Request Count,1.0
212,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Violated Request Count,4.0
213,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Request Success Ratio,0.2
214,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Aborted,0.0
215,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Lose,1.0
216,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Success,0.0
217,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,Main Score,0.0
218,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,binary_success,0.0
219,function_detective,gpt-3.5-turbo-t0.0,hard_pair_math,instance_00005,efficiency,0.0
220,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Request Count,5.0
221,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Parsed Request Count,5.0
222,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Violated Request Count,0.0
223,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Request Success Ratio,1.0
224,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Aborted,0.0
225,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Lose,1.0
226,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Success,0.0
227,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,Main Score,0.0
228,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,binary_success,0.0
229,function_detective,gpt-3.5-turbo-t0.0,hard_scalar_math,instance_00002,efficiency,0.25
230,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Request Count,4.0
231,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Parsed Request Count,4.0
232,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Violated Request Count,0.0
233,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Request Success Ratio,1.0
234,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Aborted,0.0
235,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Lose,0.0
236,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Success,1.0
237,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,Main Score,0.5
238,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,binary_success,1.0
239,function_detective,gpt-3.5-turbo-t0.0,hard_string,instance_00006,efficiency,0.5
240,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Request Count,5.0
241,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Parsed Request Count,2.0
242,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Violated Request Count,3.0
243,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Request Success Ratio,0.4
244,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Aborted,0.0
245,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Lose,1.0
246,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Success,0.0
247,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,Main Score,0.0
248,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,binary_success,0.0
249,function_detective,gpt-3.5-turbo-t0.0,medium_logic_formal,instance_00007,efficiency,0.0
250,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Request Count,5.0
251,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Parsed Request Count,3.0
252,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Violated Request Count,2.0
253,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Request Success Ratio,0.6
254,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Aborted,0.0
255,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Lose,1.0
256,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Success,0.0
257,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,Main Score,0.0
258,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,binary_success,0.0
259,function_detective,gpt-3.5-turbo-t0.0,medium_pair_math,instance_00004,efficiency,0.0
260,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Request Count,5.0
261,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Parsed Request Count,5.0
262,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Violated Request Count,0.0
263,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Request Success Ratio,1.0
264,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Aborted,0.0
265,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Lose,1.0
266,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Success,0.0
267,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,Main Score,0.0
268,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,binary_success,0.0
269,function_detective,gpt-3.5-turbo-t0.0,medium_scalar_math,instance_00001,efficiency,0.25
270,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Request Count,5.0
271,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Parsed Request Count,5.0
272,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Violated Request Count,0.0
273,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Request Success Ratio,1.0
274,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Aborted,0.0
275,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Lose,0.0
276,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Success,1.0
277,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,Main Score,0.25
278,function_detective,gpt-4-0125-preview-t0.0,easy_pair_math,instance_00003,binary_success,1.0
